PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"25956219","Use of an advanced 3-T MRI movie to investigate articulation","Nunthayanon K, Honda E, Shimazaki K, Ohmori H, Inoue-Arai MS, Kurabayashi T, Ono T.","Oral Surg Oral Med Oral Pathol Oral Radiol. 2015 Jun;119(6):684-94. doi: 10.1016/j.oooo.2015.03.003. Epub 2015 Mar 25.","Nunthayanon K","Oral Surg Oral Med Oral Pathol Oral Radiol","2015","2015/05/10","","","10.1016/j.oooo.2015.03.003"
"25924505","[Clinical characteristics and stage I operation of anterior and posterior approaches for the treatment of cervicothoracic junction (C7T1) fracture-dislocation]","Liu J, Liu H, Li T, Gong Q, Zeng JC.","Zhongguo Gu Shang. 2015 Feb;28(2):177-81.","Liu J","Zhongguo Gu Shang","2015","2015/05/01","","",""
"25891898","An Exploratory Investigation of Functional Network Connectivity of Empathy and Default Mode Networks in a Free-Viewing Task","Vemuri K, Surampudi BR.","Brain Connect. 2015 Aug;5(6):384-400. doi: 10.1089/brain.2014.0260. Epub 2015 Jul 22.","Vemuri K","Brain Connect","2015","2015/04/21","","","10.1089/brain.2014.0260"
"25889824","Cellular uptake and in vitro antitumor efficacy of composite liposomes for neutron capture therapy","Peters T, Grunewald C, Blaickner M, Ziegner M, Schütz C, Iffland D, Hampel G, Nawroth T, Langguth P.","Radiat Oncol. 2015 Feb 22;10:52. doi: 10.1186/s13014-015-0342-7.","Peters T","Radiat Oncol","2015","2015/04/19","PMC4349485","","10.1186/s13014-015-0342-7"
"25886584","EEG based evaluation of stereoscopic 3D displays for viewer discomfort","Malik AS, Khairuddin RN, Amin HU, Smith ML, Kamel N, Abdullah JM, Fawzy SM, Shim S.","Biomed Eng Online. 2015 Mar 11;14:21. doi: 10.1186/s12938-015-0006-8.","Malik AS","Biomed Eng Online","2015","2015/04/18","PMC4359762","","10.1186/s12938-015-0006-8"
"25870934","Screening whole spine magnetic resonance imaging in multiple myeloma","Wight J, Stillwell A, Morris E, Grant B, Lai HC, Irving I.","Intern Med J. 2015 Jul;45(7):762-5. doi: 10.1111/imj.12789.","Wight J","Intern Med J","2015","2015/04/15","","","10.1111/imj.12789"
"25842290","Combined MEG and EEG show reliable patterns of electromagnetic brain activity during natural viewing","Chang WT, Jääskeläinen IP, Belliveau JW, Huang S, Hung AY, Rossi S, Ahveninen J.","Neuroimage. 2015 Jul 1;114:49-56. doi: 10.1016/j.neuroimage.2015.03.066. Epub 2015 Apr 2.","Chang WT","Neuroimage","2015","2015/04/06","PMC4446182","NIHMS677390","10.1016/j.neuroimage.2015.03.066"
"25820341","The transverse diameter of the chest on routine radiographs reliably estimates gestational age and weight in premature infants","Dietz KR, Zhang L, Seidel FG.","Pediatr Radiol. 2015 Aug;45(9):1303-7. doi: 10.1007/s00247-015-3332-x. Epub 2015 Mar 28.","Dietz KR","Pediatr Radiol","2015","2015/03/31","","","10.1007/s00247-015-3332-x"
"25773646","Immediate memory for ""when, where and what"": Short-delay retrieval using dynamic naturalistic material","Kwok SC, Macaluso E.","Hum Brain Mapp. 2015 Jul;36(7):2495-513. doi: 10.1002/hbm.22787. Epub 2015 Mar 12.","Kwok SC","Hum Brain Mapp","2015","2015/03/17","PMC5006857","","10.1002/hbm.22787"
"25767616","Magnetoliposomes loaded with poly-unsaturated fatty acids as novel theranostic anti-inflammatory formulations","Calle D, Negri V, Ballesteros P, Cerdán S.","Theranostics. 2015 Feb 15;5(5):489-503. doi: 10.7150/thno.10069. eCollection 2015.","Calle D","Theranostics","2015","2015/03/14","PMC4350011","","10.7150/thno.10069"
"25745339","Image-guided percutaneous bone biopsy with a simulated van sonnenberg removable hub system","Ozdemir ZM, Kahraman AS, Baysal T, Kutlu R, Ozturk MH, Hekimoglu B, Guvercinci M.","Eurasian J Med. 2015 Feb;47(1):1-12. doi: 10.5152/eajm.2014.35. Epub 2014 Jul 8.","Ozdemir ZM","Eurasian J Med","2015","2015/03/07","PMC4341922","","10.5152/eajm.2014.35"
"25734990","Sensitization of trigeminal brainstem pathways in a model for tear deficient dry eye","Rahman M, Okamoto K, Thompson R, Katagiri A, Bereiter DA.","Pain. 2015 May;156(5):942-950. doi: 10.1097/j.pain.0000000000000135.","Rahman M","Pain","2015","2015/03/04","PMC4402282","NIHMS662996","10.1097/j.pain.0000000000000135"
"25698699","Compassion-based emotion regulation up-regulates experienced positive affect and associated neural networks","Engen HG, Singer T.","Soc Cogn Affect Neurosci. 2015 Sep;10(9):1291-301. doi: 10.1093/scan/nsv008. Epub 2015 Feb 19.","Engen HG","Soc Cogn Affect Neurosci","2015","2015/02/21","PMC4560943","","10.1093/scan/nsv008"
"25695154","Widespread correlation patterns of fMRI signal across visual cortex reflect eccentricity organization","Arcaro MJ, Honey CJ, Mruczek RE, Kastner S, Hasson U.","Elife. 2015 Feb 19;4:e03952. doi: 10.7554/eLife.03952.","Arcaro MJ","Elife","2015","2015/02/20","PMC4337732","","10.7554/eLife.03952"
"25675279","On the suitability of Elekta’s Agility 160 MLC for tracked radiation delivery: closed-loop machine performance","Glitzner M, Crijns SP, de Senneville BD, Lagendijk JJ, Raaymakers BW.","Phys Med Biol. 2015 Mar 7;60(5):2005-17. doi: 10.1088/0031-9155/60/5/2005.","Glitzner M","Phys Med Biol","2015","2015/02/13","","","10.1088/0031-9155/60/5/2005"
"25662868","Optimizing methods for linking cinematic features to fMRI data","Kauttonen J, Hlushchuk Y, Tikka P.","Neuroimage. 2015 Apr 15;110:136-48. doi: 10.1016/j.neuroimage.2015.01.063. Epub 2015 Feb 7.","Kauttonen J","Neuroimage","2015","2015/02/10","","","10.1016/j.neuroimage.2015.01.063"
"25660510","Disposable MMP-9 sensor based on the degradation of peptide cross-linked hydrogel films using electrochemical impedance spectroscopy","Biela A, Watkinson M, Meier UC, Baker D, Giovannoni G, Becer CR, Krause S.","Biosens Bioelectron. 2015 Jun 15;68:660-667. doi: 10.1016/j.bios.2015.01.060. Epub 2015 Jan 28.","Biela A","Biosens Bioelectron","2015","2015/02/10","","","10.1016/j.bios.2015.01.060"
"25656567","Radiological assessment of placement of the hysteroscopically inserted Essure permanent birth control device","Lorente Ramos RM, Azpeitia Armán J, Aparicio Rodríguez-Miñón P, Salazar Arquero FJ, Albillos Merino JC.","Radiologia. 2015 May-Jun;57(3):193-200. doi: 10.1016/j.rx.2014.12.006. Epub 2015 Feb 3.","Lorente Ramos RM","Radiologia","2015","2015/02/07","","","10.1016/j.rx.2014.12.006"
"25638295","Evidence of stimulus correlated empathy modes--Group ICA of fMRI data","Vemuri K, Surampudi BR.","Brain Cogn. 2015 Mar;94:32-43. doi: 10.1016/j.bandc.2014.12.006. Epub 2015 Jan 29.","Vemuri K","Brain Cogn","2015","2015/02/02","","","10.1016/j.bandc.2014.12.006"
"25631055","Changes in Effective Connectivity Between Dorsal and Ventral Prefrontal Regions Moderate Emotion Regulation","Morawetz C, Bode S, Baudewig J, Kirilina E, Heekeren HR.","Cereb Cortex. 2016 May;26(5):1923-1937. doi: 10.1093/cercor/bhv005. Epub 2015 Jan 28.","Morawetz C","Cereb Cortex","2016","2015/01/30","","","10.1093/cercor/bhv005"
"25594915","Avascular necrosis of the metacarpal head: a case of Dietrich's disease and review of the literature","McGoldrick NP, McGoldrick FJ.","Am J Case Rep. 2015 Jan 12;16:12-5. doi: 10.12659/AJCR.892389.","McGoldrick NP","Am J Case Rep","2015","2015/01/17","PMC4296845","","10.12659/AJCR.892389"
"25579448","Functional MRI mapping of dynamic visual features during natural viewing in the macaque","Russ BE, Leopold DA.","Neuroimage. 2015 Apr 1;109:84-94. doi: 10.1016/j.neuroimage.2015.01.012. Epub 2015 Jan 9.","Russ BE","Neuroimage","2015","2015/01/13","PMC4339453","NIHMS657362","10.1016/j.neuroimage.2015.01.012"
"25575984","A Handy EEG Electrode Set for patients suffering from altered mental state","Lepola P, Myllymaa S, Töyräs J, Hukkanen T, Mervaala E, Määttä S, Lappalainen R, Myllymaa K.","J Clin Monit Comput. 2015 Dec;29(6):697-705. doi: 10.1007/s10877-014-9652-9. Epub 2015 Jan 10.","Lepola P","J Clin Monit Comput","2015","2015/01/11","","","10.1007/s10877-014-9652-9"
"25573212","[Effect of intervertebral disc degeneration on spinal flexibility in patients with degenerative lumbar scoliosis]","Zhou H, Zhu F, Qiu Y, Zhu Z, Liu Z, Bao H, He S, Qiao J.","Zhonghua Wai Ke Za Zhi. 2014 Oct;52(10):739-44.","Zhou H","Zhonghua Wai Ke Za Zhi","2014","2015/01/10","","",""
"25571125","Multimodal emotion recognition using EEG and eye tracking data","Zheng WL, Dong BN, Lu BL.","Annu Int Conf IEEE Eng Med Biol Soc. 2014;2014:5040-3. doi: 10.1109/EMBC.2014.6944757.","Zheng WL","Annu Int Conf IEEE Eng Med Biol Soc","2014","2015/01/09","","","10.1109/EMBC.2014.6944757"
"25570123","EEG-based emotion recognition with manifold regularized extreme learning machine","Peng Y, Zhu JY, Zheng WL, Lu BL.","Annu Int Conf IEEE Eng Med Biol Soc. 2014;2014:974-7. doi: 10.1109/EMBC.2014.6943755.","Peng Y","Annu Int Conf IEEE Eng Med Biol Soc","2014","2015/01/09","","","10.1109/EMBC.2014.6943755"
"25570001","Printable and transparent micro-electrocorticography (μECoG) for optogenetic applications","Kimtan T, Thupmongkol J, Williams JC, Thongpang S.","Annu Int Conf IEEE Eng Med Biol Soc. 2014;2014:482-5. doi: 10.1109/EMBC.2014.6943633.","Kimtan T","Annu Int Conf IEEE Eng Med Biol Soc","2014","2015/01/09","","","10.1109/EMBC.2014.6943633"
"25550984","Small bowel volvulus in mid and late pregnancy: can early diagnosis be established to avoid catastrophic outcomes?","Cong Q, Li X, Ye X, Sun L, Jiang W, Han Z, Lu W, Xu H.","Int J Clin Exp Med. 2014 Nov 15;7(11):4538-43. eCollection 2014.","Cong Q","Int J Clin Exp Med","2014","2015/01/01","PMC4276242","",""
"25511926","Thin-film electroencephalographic electrodes using multi-walled carbon nanotubes are effective for neurosurgery","Awara K, Kitai R, Isozaki M, Neishi H, Kikuta K, Fushisato N, Kawamoto A.","Biomed Eng Online. 2014 Dec 15;13:166. doi: 10.1186/1475-925X-13-166.","Awara K","Biomed Eng Online","2014","2014/12/17","PMC4290091","","10.1186/1475-925X-13-166"
"25462957","Gradient-free microfluidic flow labeling using thin magnetic films and remotely detected MRI","Halpern-Manners NW, Kennedy DJ, Trease DR, Teisseyre TZ, Malecek NS, Pines A, Bajaj VS.","J Magn Reson. 2014 Dec;249:135-140. doi: 10.1016/j.jmr.2014.09.016. Epub 2014 Oct 16.","Halpern-Manners NW","J Magn Reson","2014","2014/12/03","","","10.1016/j.jmr.2014.09.016"
"25462696","Evaluation of highly accelerated simultaneous multi-slice EPI for fMRI","Chen L, T Vu A, Xu J, Moeller S, Ugurbil K, Yacoub E, Feinberg DA.","Neuroimage. 2015 Jan 1;104:452-9. doi: 10.1016/j.neuroimage.2014.10.027. Epub 2014 Oct 18.","Chen L","Neuroimage","2015","2014/12/03","PMC4467797","NIHMS689189","10.1016/j.neuroimage.2014.10.027"
"25460277","Resonant marker design and fabrication techniques for device visualization during interventional magnetic resonance imaging","Kaiser M, Detert M, Rube MA, El-Tahir A, Elle OJ, Melzer A, Schmidt B, Rose GH.","Biomed Tech (Berl). 2015 Apr;60(2):89-103. doi: 10.1515/bmt-2013-0097.","Kaiser M","Biomed Tech (Berl)","2015","2014/12/03","","","10.1515/bmt-2013-0097"
"25434452","[A case of multiple myeloma in a young adult, discovered on the basis of an abnormal finding on a chest X-ray film]","Nakao M, Asao Y, Kagawa Y, Sone K, Aoki S, Sato H, Kunieda T, Yano H, Muramatsu H.","Gan To Kagaku Ryoho. 2014 Nov;41(11):1441-4.","Nakao M","Gan To Kagaku Ryoho","2014","2014/12/02","","",""
"25417308","[Application of posterior spinal canal reconstruction in surgery of intraspinal tumor]","Ye Q, Huang W, He Y, Nong M, Liang T, Tan S, Yang X.","Zhongguo Xiu Fu Chong Jian Wai Ke Za Zhi. 2014 Aug;28(8):965-8.","Ye Q","Zhongguo Xiu Fu Chong Jian Wai Ke Za Zhi","2014","2014/11/25","","",""
"25417307","[Surgical treatment of degenerative lumbar scoliosis with multi-segment lumbar spinal stenosis]","Lan J, Tang X, Xu Y, Zhou T, Shi J, Cui Y, Xiang Q, Cai Z, Zhao Q, Yang X, Zhao C.","Zhongguo Xiu Fu Chong Jian Wai Ke Za Zhi. 2014 Aug;28(8):960-4.","Lan J","Zhongguo Xiu Fu Chong Jian Wai Ke Za Zhi","2014","2014/11/25","","",""
"25410421","Four-dimensional computed tomography and detection of dynamic capitate subluxation","Repse SE, Amis B, Troupis JM.","J Med Imaging Radiat Oncol. 2015 Jun;59(3):331-5. doi: 10.1111/1754-9485.12260. Epub 2014 Nov 20.","Repse SE","J Med Imaging Radiat Oncol","2015","2014/11/21","","","10.1111/1754-9485.12260"
"25395848","Stable cerasomes for simultaneous drug delivery and magnetic resonance imaging","Cao Z, Zhu W, Wang W, Zhang C, Xu M, Liu J, Feng ST, Jiang Q, Xie X.","Int J Nanomedicine. 2014 Nov 5;9:5103-16. doi: 10.2147/IJN.S66919. eCollection 2014.","Cao Z","Int J Nanomedicine","2014","2014/11/15","PMC4227624","","10.2147/IJN.S66919"
"25370617","End-to-end test of spatial accuracy in Gamma Knife treatments for trigeminal neuralgia","Brezovich IA, Wu X, Duan J, Popple RA, Shen S, Benhabib S, Huang M, Christian Dobelbower M, Fisher WS 3rd.","Med Phys. 2014 Nov;41(11):111703. doi: 10.1118/1.4896819.","Brezovich IA","Med Phys","2014","2014/11/06","","","10.1118/1.4896819"
"25350829","Osteochondral lesions in pediatric and adolescent patients","Ghahremani S, Griggs R, Hall T, Motamedi K, Boechat MI.","Semin Musculoskelet Radiol. 2014 Nov;18(5):505-12. doi: 10.1055/s-0034-1389268. Epub 2014 Oct 28.","Ghahremani S","Semin Musculoskelet Radiol","2014","2014/10/29","","","10.1055/s-0034-1389268"
"25328830","Ohio physical therapists' accuracy in identifying abnormalities on diagnostic images with and without a clinical vignette","Morris A, Cook C, Hassen A.","Int J Sports Phys Ther. 2014 Oct;9(5):674-90.","Morris A","Int J Sports Phys Ther","2014","2014/10/21","PMC4196332","",""
"25312771","The coupling of cerebral blood flow and oxygen metabolism with brain activation is similar for simple and complex stimuli in human primary visual cortex","Griffeth VE, Simon AB, Buxton RB.","Neuroimage. 2015 Jan 1;104:156-62. doi: 10.1016/j.neuroimage.2014.10.003. Epub 2014 Oct 13.","Griffeth VE","Neuroimage","2015","2014/10/15","PMC4361075","NIHMS638492","10.1016/j.neuroimage.2014.10.003"
"25288171","Distinct iEEG activity patterns in temporal-limbic and prefrontal sites induced by emotional intentionality","Singer N, Podlipsky I, Esposito F, Okon-Singer H, Andelman F, Kipervasser S, Neufeld MY, Goebel R, Fried I, Hendler T.","Cortex. 2014 Nov;60:121-38. doi: 10.1016/j.cortex.2014.07.021. Epub 2014 Aug 14.","Singer N","Cortex","2014","2014/10/08","PMC4840261","NIHMS685650","10.1016/j.cortex.2014.07.021"
"25253846","Shifting gears in hippocampus: temporal dissociation between familiarity and novelty signatures in a single event","Ben-Yakov A, Rubinson M, Dudai Y.","J Neurosci. 2014 Sep 24;34(39):12973-81. doi: 10.1523/JNEUROSCI.1892-14.2014.","Ben-Yakov A","J Neurosci","2014","2014/09/26","PMC6608334","","10.1523/JNEUROSCI.1892-14.2014"
"25242726","The Naïve and the Distrustful: state dependency of hippocampal computations in manipulative memory distortion","Ludmer R, Edelson MG, Dudai Y.","Hippocampus. 2015 Feb;25(2):240-52. doi: 10.1002/hipo.22369. Epub 2014 Oct 30.","Ludmer R","Hippocampus","2015","2014/09/23","","","10.1002/hipo.22369"
"25238013","[In-hospitaltraumamanagement - trauma suite diagnostics]","Wolfschmidt F, Dierks A, Wurmb T, Kickuth R, Kenn W.","Anasthesiol Intensivmed Notfallmed Schmerzther. 2014 Sep;49(9):536-42; quiz 543. doi: 10.1055/s-0034-1390057. Epub 2014 Sep 19.","Wolfschmidt F","Anasthesiol Intensivmed Notfallmed Schmerzther","2014","2014/09/20","","","10.1055/s-0034-1390057"
"25225384","A common neural code for similar conscious experiences in different individuals","Naci L, Cusack R, Anello M, Owen AM.","Proc Natl Acad Sci U S A. 2014 Sep 30;111(39):14277-82. doi: 10.1073/pnas.1407007111. Epub 2014 Sep 15.","Naci L","Proc Natl Acad Sci U S A","2014","2014/09/17","PMC4191782","","10.1073/pnas.1407007111"
"25224180","Prefrontal EEG alpha asymmetry changes while observing disaster happening to other people: cardiac correlates and prediction of emotional impact","Papousek I, Weiss EM, Schulter G, Fink A, Reiser EM, Lackner HK.","Biol Psychol. 2014 Dec;103:184-94. doi: 10.1016/j.biopsycho.2014.09.001. Epub 2014 Sep 16.","Papousek I","Biol Psychol","2014","2014/09/17","","","10.1016/j.biopsycho.2014.09.001"
"25210158","Perturbation-evoked responses in primary motor cortex are modulated by behavioral context","Omrani M, Pruszynski JA, Murnaghan CD, Scott SH.","J Neurophysiol. 2014 Dec 1;112(11):2985-3000. doi: 10.1152/jn.00270.2014. Epub 2014 Sep 10.","Omrani M","J Neurophysiol","2014","2014/09/12","","","10.1152/jn.00270.2014"
"25204513","Temporal dynamics of action perception: differences on ERP evoked by object-related and non-object-related actions","Wamain Y, Pluciennicka E, Kalénine S.","Neuropsychologia. 2014 Oct;63:249-58. doi: 10.1016/j.neuropsychologia.2014.08.034. Epub 2014 Sep 6.","Wamain Y","Neuropsychologia","2014","2014/09/11","","","10.1016/j.neuropsychologia.2014.08.034"
"25186276","Insights on the relaxation of liposomes encapsulating paramagnetic Ln-based complexes","Mulas G, Ferrauto G, Dastrù W, Anedda R, Aime S, Terreno E.","Magn Reson Med. 2015 Aug;74(2):468-73. doi: 10.1002/mrm.25412. Epub 2014 Sep 3.","Mulas G","Magn Reson Med","2015","2014/09/05","","","10.1002/mrm.25412"
"25151915","First steps in using machine learning on fMRI data to predict intrusive memories of traumatic film footage","Clark IA, Niehaus KE, Duff EP, Di Simplicio MC, Clifford GD, Smith SM, Mackay CE, Woolrich MW, Holmes EA.","Behav Res Ther. 2014 Nov;62:37-46. doi: 10.1016/j.brat.2014.07.010. Epub 2014 Aug 4.","Clark IA","Behav Res Ther","2014","2014/08/26","PMC4222599","","10.1016/j.brat.2014.07.010"
"25132932","A morphometric study of the lumbar interspinous space in 100 stanford university medical center patients","Jang D, Park S.","J Korean Neurosurg Soc. 2014 May;55(5):261-6. doi: 10.3340/jkns.2014.55.5.261. Epub 2014 May 31.","Jang D","J Korean Neurosurg Soc","2014","2014/08/19","PMC4130951","","10.3340/jkns.2014.55.5.261"
"25132020","Face processing regions are sensitive to distinct aspects of temporal sequence in facial dynamics","Reinl M, Bartels A.","Neuroimage. 2014 Nov 15;102 Pt 2:407-15. doi: 10.1016/j.neuroimage.2014.08.011. Epub 2014 Aug 12.","Reinl M","Neuroimage","2014","2014/08/19","","","10.1016/j.neuroimage.2014.08.011"
"25126947","Brain networks during free viewing of complex erotic movie: new insights on psychogenic erectile dysfunction","Cera N, Di Pierro ED, Ferretti A, Tartaro A, Romani GL, Perrucci MG.","PLoS One. 2014 Aug 15;9(8):e105336. doi: 10.1371/journal.pone.0105336. eCollection 2014.","Cera N","PLoS One","2014","2014/08/16","PMC4134311","","10.1371/journal.pone.0105336"
"25124721","Cumulative radiation exposure in pediatric patients with congenital heart disease","Walsh MA, Noga M, Rutledge J.","Pediatr Cardiol. 2015 Feb;36(2):289-94. doi: 10.1007/s00246-014-0999-y. Epub 2014 Aug 15.","Walsh MA","Pediatr Cardiol","2015","2014/08/16","","","10.1007/s00246-014-0999-y"
"25124153","Differential modulation of auditory responses to attended and unattended speech in different listening conditions","Kong YY, Mullangi A, Ding N.","Hear Res. 2014 Oct;316:73-81. doi: 10.1016/j.heares.2014.07.009. Epub 2014 Aug 11.","Kong YY","Hear Res","2014","2014/08/16","PMC4194271","NIHMS621458","10.1016/j.heares.2014.07.009"
"25043987","Isolated syndesmotic injury in acute ankle trauma: comparison of plain film radiography with 3T MRI","Schoennagel BP, Karul M, Avanesov M, Bannas P, Gold G, Großterlinden LG, Rupprecht M, Adam G, Yamamura J.","Eur J Radiol. 2014 Oct;83(10):1856-61. doi: 10.1016/j.ejrad.2014.06.034. Epub 2014 Jul 9.","Schoennagel BP","Eur J Radiol","2014","2014/07/22","","","10.1016/j.ejrad.2014.06.034"
